Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer_Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_Margin,order_year,order_month
1624,US-2020-159926,2020-11-18,2020-11-22,Standard Class,CS-11950,carlos soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,fellowes pb200 plastic comb binding machine,50.99700000000001,1,0.7,-40.7976,-0.7999999999999999,2020,11
1625,US-2020-159926,2020-11-18,2020-11-22,Standard Class,CS-11950,carlos soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004656,Office Supplies,Binders,peel & stick add-on corner pockets,1.9440000000000004,3,0.7,-1.4255999999999998,-0.7333333333333331,2020,11
1626,US-2020-163468,2020-11-18,2020-11-21,First Class,JK-15730,joe kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-BI-10004728,Office Supplies,Binders,wilson jones turn tabs binder tool for ring binders,2.8919999999999995,3,0.8,-4.916400000000001,-1.7000000000000008,2020,11
1627,US-2020-164210,2020-11-18,2020-11-20,Second Class,PW-19240,pierre wener,Consumer,United States,Louisville,Colorado,80027,West,OFF-PA-10002259,Office Supplies,Paper,"geographics note cards, blank, white, 8 1/2"" x 11""",35.808,4,0.2,12.5328,0.35,2020,11
1628,US-2020-104829,2020-11-18,2020-11-21,Second Class,JG-15805,john grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"adams ""while you were out"" message pads",21.98,7,0.0,9.890999999999998,0.4499999999999999,2020,11
1629,US-2020-163468,2020-11-18,2020-11-21,First Class,JK-15730,joe kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-ST-10000025,Office Supplies,Storage,fellowes stor/drawer steel plus storage drawers,381.72,5,0.2,-66.80100000000004,-0.1750000000000001,2020,11
1630,US-2020-141173,2020-11-18,2020-11-20,Second Class,JC-16105,julie creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,fellowes desktop hanging file manager,67.15,5,0.0,16.7875,0.25,2020,11
1631,US-2020-159926,2020-11-18,2020-11-22,Standard Class,CS-11950,carlos soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10003656,Office Supplies,Storage,safco industrial wire shelving,76.792,1,0.2,-16.3183,-0.2125,2020,11
1632,US-2020-159926,2020-11-18,2020-11-22,Standard Class,CS-11950,carlos soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001128,Technology,Phones,motorola droid maxx,539.9639999999999,6,0.4,-107.99280000000002,-0.20000000000000004,2020,11
1633,US-2020-133809,2020-11-18,2020-11-23,Second Class,MS-17530,marybeth skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,pny rapid usb car charger - black,9.588,2,0.4,-2.0774,-0.21666666666666667,2020,11
1634,US-2020-123183,2020-11-19,2020-11-25,Standard Class,GR-14560,georgia rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,sauder inglewood library bookcases,1025.8799999999999,6,0.0,235.9524,0.23000000000000004,2020,11
1635,US-2020-123183,2020-11-19,2020-11-25,Standard Class,GR-14560,georgia rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10002429,Office Supplies,Binders,"premier elliptical ring binder, black",213.08,7,0.0,102.2784,0.48,2020,11
1636,US-2020-123183,2020-11-19,2020-11-25,Standard Class,GR-14560,georgia rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10001569,Office Supplies,Labels,avery 499,9.96,2,0.0,4.5816,0.45999999999999996,2020,11
1637,US-2020-123183,2020-11-19,2020-11-25,Standard Class,GR-14560,georgia rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,avery 480,22.5,6,0.0,10.799999999999999,0.4799999999999999,2020,11
1638,US-2020-100972,2020-11-19,2020-11-24,Second Class,DB-13360,dennis bolton,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000357,Office Supplies,Paper,xerox 1888,166.44,3,0.0,79.8912,0.48,2020,11
1639,US-2020-128062,2020-11-19,2020-11-22,Second Class,AD-10180,alan dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 fold party design invitations & white envelopes, 24 8-1/2"" x 11"" cards, 25 env./pack",5.88,1,0.2,1.9844999999999995,0.3374999999999999,2020,11
1640,US-2020-150518,2020-11-19,2020-11-24,Standard Class,MW-18220,mitch webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,recycled steel personal file for standard file folders,221.16,4,0.0,57.501599999999996,0.26,2020,11
1641,US-2020-158274,2020-11-19,2020-11-24,Second Class,RM-19675,robert marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,hp standard 104 key ps/2 keyboard,29.0,2,0.0,7.25,0.25,2020,11
1642,US-2020-149034,2020-11-19,2020-11-21,First Class,RD-19900,ruben dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003023,Technology,Accessories,logitech g105 gaming keyboard,47.496,1,0.2,-1.187400000000002,-0.02500000000000004,2020,11
1643,US-2020-150518,2020-11-19,2020-11-24,Standard Class,MW-18220,mitch webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,jabra speak 410,281.96999999999997,3,0.0,78.9516,0.28,2020,11
1644,US-2020-144624,2020-11-19,2020-11-23,Standard Class,JM-15865,john murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,apple iphone 5,4548.81,7,0.0,1228.1787000000004,0.2700000000000001,2020,11
1645,US-2020-158274,2020-11-19,2020-11-24,Second Class,RM-19675,robert marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,at&t tr1909w,503.96,4,0.0,131.02960000000002,0.26000000000000006,2020,11
1646,US-2020-158274,2020-11-19,2020-11-24,Second Class,RM-19675,robert marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,nokia lumia 521 (t-mobile),149.95,5,0.0,41.986000000000004,0.28,2020,11
1647,US-2020-140396,2020-11-20,2020-11-25,Standard Class,KH-16330,katharine harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3m organizer strips,12.96,3,0.2,4.536,0.3499999999999999,2020,11
1648,US-2020-140396,2020-11-20,2020-11-25,Standard Class,KH-16330,katharine harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"peel & seel recycled catalog envelopes, brown",34.74,3,0.0,17.37,0.5,2020,11
1649,US-2020-140396,2020-11-20,2020-11-25,Standard Class,KH-16330,katharine harms,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000223,Office Supplies,Paper,xerox 2000,25.92,4,0.0,12.441600000000001,0.48000000000000004,2020,11
1650,US-2020-140396,2020-11-20,2020-11-25,Standard Class,KH-16330,katharine harms,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004447,Technology,Phones,toshiba ipt2010-sd ip telephone,833.94,6,0.0,216.8244,0.25999999999999995,2020,11
1651,US-2020-102274,2020-11-21,2020-11-26,Standard Class,DH-13075,dave hallsten,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AR-10002833,Office Supplies,Art,newell 322,5.46,3,0.0,1.4742000000000002,0.27,2020,11
1652,US-2020-168501,2020-11-21,2020-11-27,Standard Class,JK-15325,jason klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,poly string tie envelopes,1.6320000000000001,1,0.2,0.5507999999999998,0.33749999999999986,2020,11
1653,US-2020-154781,2020-11-21,2020-11-26,Standard Class,SC-20680,steve carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,tops wirebound message log books,6.58,2,0.0,3.0267999999999997,0.45999999999999996,2020,11
1654,US-2020-103401,2020-11-21,2020-11-26,Standard Class,GR-14560,georgia rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,xerox 211,12.96,2,0.0,6.2208000000000006,0.48000000000000004,2020,11
1655,US-2020-102274,2020-11-21,2020-11-26,Standard Class,DH-13075,dave hallsten,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10004359,Office Supplies,Paper,multicolor computer printout paper,629.0999999999999,6,0.0,301.96799999999996,0.48,2020,11
1656,US-2020-102274,2020-11-21,2020-11-26,Standard Class,DH-13075,dave hallsten,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10001511,Office Supplies,Storage,space solutions commercial steel shelving,193.95000000000002,3,0.0,9.697499999999984,0.04999999999999991,2020,11
1657,US-2020-154781,2020-11-21,2020-11-26,Standard Class,SC-20680,steve carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,kensington expert mouse optical usb trackball for pc or mac,94.99,1,0.0,28.496999999999986,0.2999999999999999,2020,11
1658,US-2020-102274,2020-11-21,2020-11-26,Standard Class,DH-13075,dave hallsten,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10002923,Technology,Phones,"logitech b530 usb headset - headset - full size, binaural",36.99,1,0.0,9.987300000000001,0.27,2020,11
1659,US-2020-168501,2020-11-21,2020-11-27,Standard Class,JK-15325,jason klamczynski,Corporate,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,Technology,Phones,rca visys integrated pbx 8-line router,267.96,5,0.2,16.747500000000016,0.06250000000000007,2020,11
1660,US-2020-129091,2020-11-22,2020-11-27,Standard Class,RA-19885,ruben ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10002734,Office Supplies,Appliances,holmes harmony hepa air purifier for 17 x 20 room,675.12,3,0.0,290.3016,0.43,2020,11
1661,US-2020-129091,2020-11-22,2020-11-27,Standard Class,RA-19885,ruben ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10001071,Office Supplies,Binders,gbc proclick punch binding system,319.9,5,0.0,156.751,0.49000000000000005,2020,11
1662,US-2020-105340,2020-11-22,2020-11-25,First Class,EH-14185,evan henry,Consumer,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,Office Supplies,Binders,wilson jones heavy-duty casebound ring binders with metal hinges,6.927999999999998,1,0.8,-11.084800000000005,-1.6000000000000012,2020,11
1663,US-2020-112200,2020-11-22,2020-11-28,Standard Class,TC-21475,tony chapman,Home Office,United States,Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,Office Supplies,Binders,"avery framed view binder, ezd ring (locking), navy, 1 1/2""",9.979999999999997,5,0.8,-16.467000000000002,-1.6500000000000008,2020,11
1664,US-2020-129091,2020-11-22,2020-11-27,Standard Class,RA-19885,ruben ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10001990,Office Supplies,Envelopes,staple envelope,11.36,2,0.0,5.339199999999999,0.4699999999999999,2020,11
1665,US-2020-129091,2020-11-22,2020-11-27,Standard Class,RA-19885,ruben ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10004955,Office Supplies,Envelopes,fashion color clasp envelopes,16.23,3,0.0,7.9527,0.49,2020,11
1666,US-2020-125682,2020-11-22,2020-11-25,First Class,RB-19645,robert barroso,Corporate,United States,Atlanta,Georgia,30318,South,OFF-PA-10001752,Office Supplies,Paper,hammermill copyplus copy paper (20lb. and 84 bright),9.96,2,0.0,4.880400000000001,0.49000000000000005,2020,11
1667,US-2020-135090,2020-11-22,2020-11-26,Standard Class,SP-20920,susan pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,xerox 1895,53.82000000000001,9,0.0,24.218999999999998,0.4499999999999999,2020,11
1668,US-2020-157385,2020-11-23,2020-11-25,First Class,SC-20095,sanjit chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000595,Furniture,Chairs,safco contoured stacking chairs,381.44000000000005,2,0.2,23.839999999999975,0.062499999999999924,2020,11
1669,US-2020-157385,2020-11-23,2020-11-25,First Class,SC-20095,sanjit chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,novimex swivel fabric task chair,603.92,5,0.2,-67.941,-0.11250000000000002,2020,11
1670,US-2020-143721,2020-11-23,2020-11-26,Second Class,DK-12835,damala kotsonis,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,office star flex back scooter chair with white frame,155.37199999999999,2,0.3,-35.5136,-0.22857142857142856,2020,11
1671,US-2020-120544,2020-11-23,2020-11-27,Standard Class,SS-20140,saphhira shifley,Corporate,United States,Mesquite,Texas,75150,Central,FUR-FU-10001940,Furniture,Furnishings,staple-based wall hangings,6.368,2,0.6,-2.5471999999999984,-0.39999999999999974,2020,11
1672,US-2020-120544,2020-11-23,2020-11-27,Standard Class,SS-20140,saphhira shifley,Corporate,United States,Mesquite,Texas,75150,Central,OFF-AP-10004336,Office Supplies,Appliances,"conquest 14 commercial heavy-duty upright vacuum, collection system, accessory kit",34.175999999999995,3,0.8,-87.14880000000002,-2.550000000000001,2020,11
1673,US-2020-139283,2020-11-23,2020-11-27,Standard Class,BT-11440,bobby trafton,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,unikeep view case binders,14.669999999999998,3,0.0,6.748199999999999,0.45999999999999996,2020,11
1674,US-2020-159625,2020-11-23,2020-11-28,Standard Class,SM-20005,sally matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,staple envelope,23.472,3,0.2,8.801999999999998,0.3749999999999999,2020,11
1675,US-2020-149055,2020-11-23,2020-11-28,Standard Class,PB-19210,phillip breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,quality park security envelopes,62.80800000000001,3,0.2,21.1977,0.33749999999999997,2020,11
1676,US-2020-157385,2020-11-23,2020-11-25,First Class,SC-20095,sanjit chand,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,pastel pink envelopes,21.84,3,0.0,10.4832,0.48,2020,11
1677,US-2020-110352,2020-11-23,2020-11-29,Standard Class,ED-13885,emily ducich,Home Office,United States,Houston,Texas,77036,Central,OFF-LA-10003923,Office Supplies,Labels,alphabetical labels for top tab filing,23.680000000000003,2,0.2,8.879999999999999,0.3749999999999999,2020,11
1678,US-2020-157385,2020-11-23,2020-11-25,First Class,SC-20095,sanjit chand,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10003280,Technology,Accessories,belkin f8e887 usb wired ergonomic keyboard,29.99,1,0.0,6.2978999999999985,0.20999999999999996,2020,11
1679,US-2020-120544,2020-11-23,2020-11-27,Standard Class,SS-20140,saphhira shifley,Corporate,United States,Mesquite,Texas,75150,Central,TEC-AC-10003709,Technology,Accessories,maxell 4.7gb dvd-r 5/pack,5.5440000000000005,7,0.2,1.6632000000000007,0.3000000000000001,2020,11
1680,US-2020-105984,2020-11-24,2020-11-24,Same Day,MY-18295,muhammed yedwab,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,global executive mid-back manager's chair,611.058,3,0.3,-34.91760000000002,-0.057142857142857176,2020,11
1681,US-2020-102295,2020-11-24,2020-11-26,Second Class,EH-13990,erica hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"global leather & oak executive chair, burgundy",120.71199999999999,1,0.2,-18.106799999999993,-0.14999999999999997,2020,11
1682,US-2020-158540,2020-11-24,2020-11-26,First Class,VG-21790,vivek gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,"eldon delta triangular chair mat, 52"" x 58"", clear",151.72,4,0.0,27.30959999999999,0.17999999999999994,2020,11
1683,US-2020-122217,2020-11-24,2020-11-29,Standard Class,HP-14815,harold pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"executive impressions 14""",111.15,5,0.0,48.906000000000006,0.44000000000000006,2020,11
1684,US-2020-153850,2020-11-24,2020-11-29,Standard Class,TH-21100,thea hendricks,Consumer,United States,Toledo,Ohio,43615,East,FUR-FU-10002960,Furniture,Furnishings,"eldon 200 class desk accessories, burgundy",35.168000000000006,7,0.2,9.671200000000002,0.275,2020,11
1685,US-2020-100762,2020-11-24,2020-11-29,Standard Class,NG-18355,nat gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,Office Supplies,Art,"hunt powerhouse electric pencil sharpener, blue",151.92,4,0.0,45.57599999999998,0.2999999999999999,2020,11
1686,US-2020-115973,2020-11-24,2020-11-26,First Class,NG-18430,nathan gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,crayola colored pencils,2.624,1,0.2,0.4263999999999998,0.16249999999999992,2020,11
1687,US-2020-111360,2020-11-24,2020-11-30,Standard Class,AT-10435,alyssa tate,Home Office,United States,Akron,Ohio,44312,East,OFF-BI-10003350,Office Supplies,Binders,acco expandable hanging binders,5.742000000000001,3,0.7,-4.593599999999999,-0.7999999999999996,2020,11
1688,US-2020-127131,2020-11-24,2020-11-30,Standard Class,HR-14830,harold ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10004656,Office Supplies,Binders,peel & stick add-on corner pockets,12.096000000000002,7,0.2,4.233599999999999,0.34999999999999987,2020,11
1689,US-2020-100762,2020-11-24,2020-11-29,Standard Class,NG-18355,nat gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10003930,Office Supplies,Labels,"dot matrix printer tape reel labels, white, 5000/box",196.62,2,0.0,96.3438,0.49,2020,11
1690,US-2020-127131,2020-11-24,2020-11-30,Standard Class,HR-14830,harold ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001800,Office Supplies,Paper,xerox 220,25.92,4,0.0,12.441600000000001,0.48000000000000004,2020,11
1691,US-2020-100762,2020-11-24,2020-11-29,Standard Class,NG-18355,nat gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10001815,Office Supplies,Paper,xerox 1885,144.12,3,0.0,69.17759999999998,0.47999999999999987,2020,11
1692,US-2020-100762,2020-11-24,2020-11-29,Standard Class,NG-18355,nat gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10004082,Office Supplies,Paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",15.96,2,0.0,7.98,0.5,2020,11
1693,US-2020-127131,2020-11-24,2020-11-30,Standard Class,HR-14830,harold ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000036,Office Supplies,Storage,"recycled data-pak for archival bound computer printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0.0,53.346599999999995,0.26999999999999996,2020,11
1694,US-2020-163034,2020-11-24,2020-11-28,Standard Class,DK-12985,darren koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,fellowes super stor/drawer files,646.2,5,0.2,-8.077499999999986,-0.012499999999999978,2020,11
1695,US-2020-127131,2020-11-24,2020-11-30,Standard Class,HR-14830,harold ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"carina 42""hx23 3/4""w media storage unit",485.88,6,0.0,9.717600000000033,0.020000000000000066,2020,11
1696,US-2020-167360,2020-11-24,2020-11-29,Second Class,RB-19435,richard bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,memorex mini travel drive 16 gb usb 2.0 flash drive,111.79,7,0.0,43.5981,0.39,2020,11
1697,US-2020-105984,2020-11-24,2020-11-24,Same Day,MY-18295,muhammed yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,samsung galaxy s iii - 16gb - pebble blue (t-mobile),1049.97,5,0.4,-209.99399999999991,-0.1999999999999999,2020,11
1698,US-2020-153850,2020-11-24,2020-11-29,Standard Class,TH-21100,thea hendricks,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10002584,Technology,Phones,samsung galaxy s4,1502.376,4,0.4,-250.39600000000019,-0.1666666666666668,2020,11
1699,CA-2020-153623,2020-11-24,2020-12-05,Standard Class,JP-11135,james peterman,Corporate,Canada,St. John's,Newfoundland and Labrador,A0A,East,FUR-FU-10002501,Furniture,Furnishings,nu-dell executive frame,99.12,8,0.0,35.4144,0.3572881355932203,2020,11
1700,CA-2020-153623,2020-11-24,2020-12-05,Standard Class,JP-11135,james peterman,Corporate,Canada,St. John's,Newfoundland and Labrador,A0A,East,FUR-FU-10002501,Furniture,Furnishings,nu-dell executive frame,99.12,8,0.0,35.4144,0.3572881355932203,2020,11
1701,US-2020-119151,2020-11-25,2020-11-29,Second Class,MP-18175,mike pelletier,Home Office,United States,New York City,New York,10009,East,FUR-BO-10003159,Furniture,Bookcases,"sauder camden county collection libraries, planked cherry finish",275.952,3,0.2,-37.943400000000025,-0.1375000000000001,2020,11
1702,US-2020-144078,2020-11-25,2020-11-29,Standard Class,RB-19435,richard bierner,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10002335,Furniture,Chairs,hon gueststacker chair,725.344,4,0.2,54.400800000000004,0.075,2020,11
1703,US-2020-127446,2020-11-25,2020-11-30,Standard Class,MC-17590,matt collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10000221,Furniture,Furnishings,"master caster door stop, brown",6.096,3,0.6,-3.9624000000000006,-0.6500000000000001,2020,11
1704,US-2020-122588,2020-11-25,2020-11-27,Second Class,AR-10540,andy reiter,Consumer,United States,Woonsocket,Rhode Island,02895,East,FUR-FU-10001095,Furniture,Furnishings,dax black cherry wood-tone poster frame,52.96,2,0.0,20.1248,0.38,2020,11
1705,US-2020-164721,2020-11-25,2020-11-27,Second Class,LW-16825,laurel workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,staple-based wall hangings,23.88,3,0.0,10.507200000000001,0.44000000000000006,2020,11
1706,US-2020-127446,2020-11-25,2020-11-30,Standard Class,MC-17590,matt collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-TA-10000577,Furniture,Tables,bretford cr4500 series slim rectangular table,1218.7349999999997,5,0.3,-121.87349999999992,-0.09999999999999996,2020,11
1707,US-2020-164721,2020-11-25,2020-11-27,Second Class,LW-16825,laurel workman,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,belkin f9g930v10-gry 9 outlet surge,320.88,6,0.0,93.05519999999996,0.28999999999999987,2020,11
1708,US-2020-107993,2020-11-25,2020-11-30,Standard Class,SE-20110,sanjit engle,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,dixon ticonderoga core-lock colored pencils,51.016000000000005,7,0.2,8.290099999999995,0.1624999999999999,2020,11
1709,US-2020-144078,2020-11-25,2020-11-29,Standard Class,RB-19435,richard bierner,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10004707,Office Supplies,Art,staples in misc. colors,7.4399999999999995,3,0.0,2.6039999999999996,0.35,2020,11
1710,US-2020-127446,2020-11-25,2020-11-30,Standard Class,MC-17590,matt collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-LA-10000248,Office Supplies,Labels,avery 52,5.904,2,0.2,1.9926,0.33749999999999997,2020,11
1711,US-2020-127446,2020-11-25,2020-11-30,Standard Class,MC-17590,matt collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-LA-10001317,Office Supplies,Labels,avery 520,2.52,1,0.2,0.882,0.35,2020,11
1712,US-2020-164721,2020-11-25,2020-11-27,Second Class,LW-16825,laurel workman,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,Paper,"wirebound message books, four 2 3/4 x 5 white forms per page",26.76,4,0.0,12.3096,0.45999999999999996,2020,11
1713,US-2020-127446,2020-11-25,2020-11-30,Standard Class,MC-17590,matt collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10000955,Office Supplies,Paper,southworth 25% cotton granite paper & envelopes,15.696000000000002,3,0.2,5.1011999999999995,0.32499999999999996,2020,11
1714,US-2020-119151,2020-11-25,2020-11-29,Second Class,MP-18175,mike pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"tennsco snap-together open shelving units, starter sets and add-on units",1117.92,4,0.0,55.89599999999996,0.04999999999999996,2020,11
1715,US-2020-127446,2020-11-25,2020-11-30,Standard Class,MC-17590,matt collister,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10001635,Technology,Accessories,keytronic kt400u2 - keyboard - black,24.672,3,0.2,0.0,0.0,2020,11
1716,US-2020-144078,2020-11-25,2020-11-29,Standard Class,RB-19435,richard bierner,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10001580,Technology,Phones,logitech mobile speakerphone p710e - speaker phone,539.92,5,0.2,47.24299999999997,0.08749999999999994,2020,11
1717,US-2020-147606,2020-11-26,2020-12-01,Second Class,JE-15745,joel eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"eldon expressions desk accessory, wood pencil holder, oak",19.3,5,0.6,-14.475000000000001,-0.75,2020,11
1718,US-2020-141110,2020-11-26,2020-12-01,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727,West,OFF-AP-10000692,Office Supplies,Appliances,fellowes mighty 8 compact surge protector,40.54,2,0.0,11.351200000000002,0.2800000000000001,2020,11
1719,US-2020-124730,2020-11-26,2020-11-26,Same Day,LS-17245,lynn smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001031,Office Supplies,Binders,pressboard data binders by wilson jones,17.088,4,0.2,5.767199999999999,0.3374999999999999,2020,11
1720,US-2020-124730,2020-11-26,2020-11-26,Same Day,LS-17245,lynn smith,Consumer,United States,Utica,New York,13501,East,OFF-BI-10001078,Office Supplies,Binders,"acco presstex data binder with storage hooks, dark blue, 14 7/8"" x 11""",12.912,3,0.2,4.6806,0.3625,2020,11
1721,US-2020-141110,2020-11-26,2020-12-01,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,spinevue locking slant-d ring binders by cardinal,7.312000000000001,1,0.2,2.5591999999999997,0.3499999999999999,2020,11
1722,US-2020-141110,2020-11-26,2020-12-01,Standard Class,LS-17200,luke schmidt,Corporate,United States,Fresno,California,93727,West,OFF-BI-10002012,Office Supplies,Binders,wilson jones easy flow ii sheet lifters,4.32,3,0.2,1.512,0.35,2020,11
1723,US-2020-124730,2020-11-26,2020-11-26,Same Day,LS-17245,lynn smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"avery address/shipping labels for typewriters, 4"" x 2""",93.14999999999999,9,0.0,44.712,0.4800000000000001,2020,11
1724,US-2020-124730,2020-11-26,2020-11-26,Same Day,LS-17245,lynn smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001613,Office Supplies,Labels,avery file folder labels,11.52,4,0.0,5.6448,0.49000000000000005,2020,11
1725,US-2020-147648,2020-11-26,2020-12-01,Standard Class,LS-16975,lindsay shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,xerox 1893,81.98,2,0.0,40.1702,0.49,2020,11
